data_extracao,dep_administrativa,tipo,inep,nome,abr_nome,logradouro,numero,bairro,cep,latitude,longitude,telefone,email,url_website,blog,twitter,facebook,reg_conselho_tutelar,desc_reg_conselho_tutelar,reg_orcamento_part,desc_reg_orcamento_part,situacao_funcionamento,convenio_municipal,convenio_estadual,convenio_federal,convenio_fasc,escola_especial,cat_part_privada,cat_part_comunitaria,cat_part_confessional,cat_part_filantropica,mant_empresa_privada,mant_sindicato,mant_sistema_s,mant_ong,mant_apae
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187641,MAMAE DEIXA RECREAÇÕES INFANTIS LTDA                    ,MAMAE DEIXA                   ,RUA BORGES DO CANTO 2                             ,216,PETROPOLIS          ,90630020  ,0.0,0.0,3317138             ,mamaedeixa@hotmail.com                            ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187650,CRECHE CRIATIVIDADE LTDA                                ,CRIATIVIDADE                  ,RUA GARIBALDI                                     ,1300,BOM FIM             ,90035052  ,0.0,0.0,33116017            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187668,INSTIT. DE EDUCAÇÃO INFANTIL CANTINHO DO PIMPOLHO       ,CANTINHO DO PIM               ,RUA ACESSO C                                      ,3181,RESTINGA NOVA       ,91700000  ,0.0,0.0,32501990            ,lucasjoga010@yahoo.com.br                         ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,8,RESTINGA          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187676,CARROSSEL BEBE                                          ,CARROSEL BEBE                 ,AV JOSE BONIFACIO                                 ,719,BOM FIM             ,90040130  ,0.0,0.0,33319400            ,carrosselbebe@globo.com                           ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187684,ESCOLA REI ARTHUR                                       ,REI ARTHUR                    ,RUA LUIZ AFONSO                                   ,565,CIDADE BAIXA        ,90050310  ,0.0,0.0,32125248            ,escolinhareiarthur@escolinhareiarthur.com.br      ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187722,CRECHE ESTRELINHA MAGICA                                ,ESTRELINHA MAGI               ,RUA BANANAL                                       ,30,ARQUIPÉLAGO         ,90090010  ,0.0,0.0,32116187            ,dirlanegodoy@ibest.com.br                         ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,17,ILHAS             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187730,CRECHE ESCOLINHA PIPOQUINHA DOCE                        ,PIPOQUINHA DOCE               ,RUA SERAFIM ALENCASTRO                            ,30,SARANDI             ,91110200  ,0.0,0.0,33477884            ,escolapipoquinha@ig.com.br                        ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,5,NORTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187757,ESCOLA DE EDUCAÇÃO INFANTIL MOLEQUE TRAVESSO            ,MOLEQUE TRAVESS               ,AV. GOMES CARNEIRO                                ,287,MEDIANEIRA          ,90870310  ,0.0,0.0,32199156            ,escola@molequetravesso.brtdata.com.br             ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,10,CRUZEIRO          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187773,CRECHE CASTELINHO DO SABER                              ,CASTELINHO DO S               ,RUA BUARQUE DE MACEDO                             ,637,SAO GERALDO         ,90230250  ,0.0,0.0,3371054             ,escolacastelinho@pop.com.br                       ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,1,HUMAITÁ/NAVEGANTES,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187790,ESCOLA DE EDUCAÇÃO INFANTIL TEBALDI                     ,TEBALDI                       ,XAVIER DA CUNHA                                   ,491,CAVALHADA           ,90620000  ,0.0,0.0,32497162            ,crechetebaldi@bol.com.br                          ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,12,CENTRO-SUL        ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187870,CRECHE ELSINHA                                          ,CRECHE ELSINHA                ,RUA MARCIANO RIBEIRO                              ,83,MEDIANEIRA          ,90870360  ,0.0,0.0,32237979            ,copa.adm@terra.com.br                             ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,10,CRUZEIRO          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187897,CRECHE MUNDO DA CRIANÇA-NOEMI TEIXEIRA DE OLIVEIRA      ,NOEMI TEIXEIRA                ,RUA FERNANDO MACHADO                              ,546,CENTRO              ,90010320  ,0.0,0.0,32271067            ,mundodac@terra.com.br                             ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187900,CENTRO DE EDUCAÇÃO INFANTIL PROJETO VIDA LTDA           ,PROJETO VIDA                  ,PRAÇA LIBANEZA                                    ,113,JARDIM LINDOIA      ,91050050  ,0.0,0.0,33660777            ,prvida@prvida.com.br                              ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187919,ESCOLA DE EDUCAÇÃO INFANTIL MEUS BAIXINHOS              ,MEUS BAIXINHOS                ,RUA DR PEREIRA NETO                               ,1077,TRISTEZA            ,91920530  ,0.0,0.0,32683076            ,mbaixinhos@pop.com.br                             ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,15,SUL               ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187927,JARD D INFANCIA LALILU LETRASIN LTDA EPP                ,LALILU                        ,TRAV JAGUARAO                                     ,107,SAO JOAO            ,90520070  ,0.0,0.0,33371348            ,lalilumatriz@hotmail.com                          ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187935,CRECHE JARDIM DE ESTRELAS LTDA                          ,JARDIM DE ESTRE               ,RUA CORONEL ANDRE BELO                            ,645,MENINO DEUS         ,90110020  ,0.0,0.0,32120552            ,jardimdeestrelas@terra.com.br                     ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187951,ESCOLA DE EDUCAÇÃO INFANTIL TURMA DA MÔNICA             ,TURMA DA MONICA               ,RUA LIBERO BADARO                                 ,124,PASSO DAREIA        ,91340230  ,0.0,0.0,33286374            ,berliseschneider@bol.com.br                       ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187960,CENTRO DE RECR INF PLANETA CRIANCA                      ,PLANETA CRIANÇA               ,AV IGUACU                                         ,321,PETROPOLIS          ,90470430  ,0.0,0.0,33818201            ,mundodoabc@mundodoabc.com.br                      ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187978,ESCOLINHA PEDAGOGICA CORUJINHA SAPECA LTDA              ,CORUJINHA SAPEC               ,RUA SAO LUCAS                                     ,139,BOM JESUS           ,91540420  ,0.0,0.0,33346228            ,corujinha.sapeca@terra.com.br                     ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,3,LESTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187986,CRECHE VOVO OLMIRA                                      ,VOVO OLMIRA                   ,RUA PEDRO PIERETTI                                ,111,JARDIM BOTANICO     ,90690250  ,0.0,0.0,3155733             ,ricchetti@pop.com.br                              ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43187994,CENTRO INFANTIL FABRICA DOS SONHOS LTDA                 ,FABRICA DOS SON               ,RUA BARBEDO                                       ,436,MENINO DEUS         ,90110260  ,0.0,0.0,32339371            ,fabricadossonhos@terra.com.br                     ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188001,PRIMEIRA INFÂNCIA CRECHE MATERNAL E JARDIM              ,PRIMEIRA INFANC               ,RUA LILA RIPOLL                                   ,177,SARANDI             ,91130080  ,0.0,0.0,33405646            ,lusanfre@gmail.com                                ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,5,NORTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188010,CENTRO INFANTIL MUNDO CRIANÇA LTDA.                     ,MUNDO CRIANÇA                 ,RUA NOEL ROSA                                     ,133,ITU SABARÁ          ,91210110  ,0.0,0.0,33861264            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,3,LESTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188028,ESCOLA INFANTIL RECANTO DO PIA LTDA                     ,RECANTO DO PIA                ,RUA ARROIO GRANDE                                 ,253,CAVALHADA           ,91740180  ,0.0,0.0,32414744            ,tanara.bandeira@yahoo.com.br                      ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,12,CENTRO-SUL        ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188044,ESCOLA CORACAO MAGICO                                   ,CORACAO MAGICO                ,AV. TOLEDO PIZZA                                  ,1107,SARANDI             ,91120300  ,0.0,0.0,33641055            ,coracaomagico@gmail.com                           ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,5,NORTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188052,ESCOLA INCLUSIVA DE EDUCAÇÃO INFANTIL FAZENDINHA        ,FAZENDINHA                    ,RUA JUCA BATISTA                                  ,3373,IPANEMA             ,91770000  ,0.0,0.0,32481573            ,fazendinha.aguiar.conde@bol.com.br                ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,15,SUL               ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188060,-2M BERÇÁRIO CRECHE E RECREAÇÃO LTDA                    ,RECREAÇÃO CRECH               ,AV DR CAMPOS VELHO                                ,1400,CRISTAL             ,90820000  ,0.0,0.0,32413766            ,escolabichocarpinteiro@hotmail.comi               ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,11,CRISTAL           ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188087,CREARE CULTURA RECREAÇÃO ARTES E EDUCAÇÃO               ,CREARE                        ,RUA PEREIRA NETO                                  ,440,TRISTEZA            ,91920530  ,0.0,0.0,32685380            ,escolacreare@terra.com.br                         ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,15,SUL               ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188109,ESCOLA EDUCAÇÃO INFANTIL MUNDO MAGICO DA ALEGRIA        ,MUNDO MAGICO                  ,TRAVESSA AZEVEDO                                  ,199,FLORESTA            ,90220200  ,0.0,0.0,33952948            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188290,CRECHE GIRAFINHA TRAVESSA                               ,GIRAFINHA TRAVE               ,RUA DA REPUBLICA                                  ,384,CIDADE BAIXA        ,90050320  ,0.0,0.0,32289597            ,karina.cerezer@yahoo.com.br                       ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188338,CRECHE HAPPY BABY                                       ,HAPPY BABY                    ,RUA MARQUES DO HERVAL                             ,160,MOINHOS DE VENTO    ,91570140  ,0.0,0.0,33462837            ,lh.leila@gmail.com                                ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188346,CRECHE SONHO MEU                                        ,SONHO MEU                     ,RUA VALENTIM VICENTINI                            ,334,PASSO DA AREIA      ,90520220  ,0.0,0.0,33624919            ,crechesonhomeu@hotmail.com                        ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188362,CRECHE APRENDENDO COM ALEGRIA LTDA                      ,APRENDENDO COM                ,RUA        DR. BARBOSA GONCALVES                  ,451,CHACARA DAS PEDRAS  ,91330320  ,0.0,0.0,33342036            ,aprendendocomalegria@via-rs.net                   ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,3,LESTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188370,CRECHE DESCOBRINDO O MUNDO                              ,DESCOBRINDO O M               ,AV BASTIAN                                        ,126,MENINO DEUS         ,90130020  ,0.0,0.0,32337469            ,admdescobrindoomundo@terra.com.br                 ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188389,CRECHE E RECREAÇÃO GAROTO SAPECA LTDA                   ,GAROTO SAPECA                 ,RUA REPUBLICA                                     ,398,CIDADE BAIXA        ,90050321  ,0.0,0.0,32252005            ,garroto.sapeca@terra.com.br                       ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188397,BORBOLETA AZUL                                          ,BORBOLETA AZUL                ,RUA FOLHA DA TARDE                                ,149,CRISTAL             ,91910710  ,0.0,0.0,30264640            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,11,CRISTAL           ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188419,CENTRO INFANTIL CONSTRUIR                               ,CONSTRUIR                     ,AVENIDA D. PEDRO II                               ,616,SAO JOAO            ,90550143  ,0.0,0.0,33435924            ,infantilconstruir@ig.com.br                       ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188427,ESCOLA DE DUCAÇÃO INFANTIL TURMA PE NO CHAO             ,TURMA PE NO CHA               ,RUA HONORIO SILVEIRA DIAS                         ,821,SAO JOAO            ,90550150  ,0.0,0.0,33431733            ,escola.penochao@ibest.com.br                      ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188443,CENTRO INFANTIL TURMA DO GIZ DE CERA                    ,TURMA DO GIZ DE               ,RUA SOFIA VELOSO                                  ,179,CIDADE BAIXA        ,90050140  ,0.0,0.0,32214462            ,gizdecera@portoweb.com.br                         ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,16,CENTRO            ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188451,ESCOLA DE EDUCAÇÃO INFANTIL VOANDO ALTO                 ,VOANDO ALTO                   ,RUA DR. PEREIRA NETO                              ,2011,CAVALHADA           ,91920530  ,0.0,0.0,32416869            ,secretaria@escolavoandoalto.com.br                ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,12,CENTRO-SUL        ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188508,ESCOLA DE EDUCAÇÃO INFANTIL ARCANJO MIGUEL              ,ARCANJO MIGUEL                ,BARÃO DO ITAQUI                                   ,33,PASSO DAREIA        ,91040300  ,0.0,0.0,33626605            ,lucianegonzatti@yahoo.com.br                      ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188524,BERÇARIO E CRECHE SEMENTINHA DO AMANHA LTDA             ,SEMENTINHA DO A               ,RUA SYLVIO SANSON                                 ,517,SARANDI             ,91130330  ,0.0,0.0,33444902            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,5,NORTE             ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188532,ESCOLA DE EDUCAÇÃO INFANTIL OFICINA DA CRIANÇA          ,OFICINA D ACRIA               ,TRAVESSA  COLONIA                                 ,150,JARDIM LINDOIA      ,91050200  ,0.0,0.0,33482595            ,oficinadacrianca@terra.com.br                     ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,2,NOROESTE          ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188567,ESCOLA PEQUERRUCHO CRECHE E RECREAÇÃO                   ,PEQUERRUCHO                   ,RUA HERMETO BERMUDEZ                              ,475,RUBEM BERTA         ,91250040  ,0.0,0.0,33663053            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,14,EIXO BALTAZAR     ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188575,CRECHE BEATRIZ REGINA BIFFI                             ,BEATRIZ                       ,RUA ENFERMEIRO VENTURA                            ,200,VILA NOVA           ,91750320  ,0.0,0.0,32481109            ,                                                  ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,12,CENTRO-SUL        ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
2019-09-27 13:51:04,PRIVADO     ,NI                                                                                        ,43188591,CENTRO DE EDUCAÇÃO INFANTIL BALÃO MÁGICO                ,BALÃO MAGICO                  ,RUA EUSTAQUIO INÁCIO DA SILVEIRA                  ,65,BELEM NOVO          ,91780110  ,0.0,0.0,32591810            ,gisabn@yahoo.com.br                               ,                                                                                                    ,                                                                                                    ,                                                                                                    ,                                                                                                    ,0,TODAS AS REGIÕES           ,13,EXTREMO SUL       ,EM ATIVIDADE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO
